params,delay_s,sigma_multiple,move_window_s,hold_s,vol_window_days,vol_method,signal_mode,bad_hour_rule,score,total_pnl_cents,avg_daily_pnl_cents,daily_sharpe,daily_sortino,max_drawdown_cents,positive_day_rate,active_day_rate,days,trades,win_rate,avg_trade_cents,profit_factor,long_trades,short_trades,trades_per_day,rebalance,objective,train_start,train_end,test_start,test_end,run_key
a=120s | move=0.55x dollar sigma (63D)/1800s | hold=21600s | continuation | exit_by_midnight,120,0.55,1800,21600,63,dollar,continuation,exit_by_midnight,-2.1472355526606126,-228.3359999999994,-2.9654025974025893,-2.1472355526606126,-2.4101019952157303,-285.7695999999989,0.05194805194805195,0.12987012987012986,77,10,0.4,-22.83359999999994,0.43367305938972106,5,5,0.12987012987012986,monthly,daily_sharpe,2025-10-01,2025-12-31,2026-01-01,2026-01-31,dollar_monthly_sharpe_objective
a=120s | move=0.25x dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,120,0.25,1800,21600,63,dollar,reversal,exit_by_midnight,-2.414928461018684,-542.8267999999948,-7.049698701298634,-2.414928461018684,-2.8120275390791147,-795.3291999999979,0.2597402597402597,0.5844155844155844,77,45,0.4444444444444444,-12.062817777777664,0.6159365718158936,26,19,0.5844155844155844,monthly,daily_sharpe,2025-10-01,2025-12-31,2026-01-01,2026-01-31,dollar_monthly_sharpe_objective
a=120s | move=0.25x dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight,120,0.25,1800,3600,63,dollar,reversal,exit_by_midnight,-2.4519321702619368,-551.6627999999947,-7.164451948051879,-2.4519321702619368,-2.8646451256799947,-804.1651999999976,0.2727272727272727,0.6103896103896104,77,47,0.44680851063829785,-11.737506382978609,0.6147137990230684,27,20,0.6103896103896104,monthly,daily_sharpe,2025-10-01,2025-12-31,2026-01-01,2026-01-31,dollar_monthly_sharpe_objective
a=120s | move=0.4x dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight,120,0.4,1800,3600,63,dollar,continuation,exit_by_midnight,-3.332222863619388,-565.2980000000028,-7.341532467532504,-3.332222863619388,-3.6259205507499135,-583.1360000000018,0.18181818181818182,0.4675324675324675,77,36,0.3888888888888889,-15.702722222222304,0.468781774066534,14,22,0.4675324675324675,monthly,daily_sharpe,2025-10-01,2025-12-31,2026-01-01,2026-01-31,dollar_monthly_sharpe_objective
a=120s | move=0.4x dollar sigma (63D)/1800s | hold=21600s | continuation | exit_by_midnight,120,0.4,1800,21600,63,dollar,continuation,exit_by_midnight,-3.643964745368133,-560.9528000000037,-7.285101298701346,-3.643964745368133,-3.9462542257587017,-578.7908000000025,0.1038961038961039,0.2987012987012987,77,23,0.34782608695652173,-24.389252173913203,0.3667343411044513,10,13,0.2987012987012987,monthly,daily_sharpe,2025-10-01,2025-12-31,2026-01-01,2026-01-31,dollar_monthly_sharpe_objective
a=120s | move=1x dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight,120,1.0,1800,3600,63,dollar,continuation,exit_by_midnight,-inf,17.547999999999575,0.22789610389609838,1.8090680674656778,0.0,0.0,0.012987012987012988,0.012987012987012988,77,1,1.0,17.547999999999575,inf,0,1,0.012987012987012988,monthly,daily_sharpe,2025-10-01,2025-12-31,2026-01-01,2026-01-31,dollar_monthly_sharpe_objective
a=120s | move=1x dollar sigma (63D)/1800s | hold=21600s | continuation | exit_by_midnight,120,1.0,1800,21600,63,dollar,continuation,exit_by_midnight,-inf,17.547999999999575,0.22789610389609838,1.8090680674656778,0.0,0.0,0.012987012987012988,0.012987012987012988,77,1,1.0,17.547999999999575,inf,0,1,0.012987012987012988,monthly,daily_sharpe,2025-10-01,2025-12-31,2026-01-01,2026-01-31,dollar_monthly_sharpe_objective
a=120s | move=1x dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight,120,1.0,1800,3600,63,dollar,reversal,exit_by_midnight,-inf,-22.451999999999572,-0.29158441558441,-1.8090680674658743,0.0,-22.451999999999572,0.0,0.012987012987012988,77,1,0.0,-22.451999999999572,0.0,1,0,0.012987012987012988,monthly,daily_sharpe,2025-10-01,2025-12-31,2026-01-01,2026-01-31,dollar_monthly_sharpe_objective
a=120s | move=1x dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,120,1.0,1800,21600,63,dollar,reversal,exit_by_midnight,-inf,-22.451999999999572,-0.29158441558441,-1.8090680674658743,0.0,-22.451999999999572,0.0,0.012987012987012988,77,1,0.0,-22.451999999999572,0.0,1,0,0.012987012987012988,monthly,daily_sharpe,2025-10-01,2025-12-31,2026-01-01,2026-01-31,dollar_monthly_sharpe_objective
a=120s | move=0.25x dollar sigma (63D)/1800s | hold=21600s | continuation | exit_by_midnight,120,0.25,1800,21600,63,dollar,continuation,exit_by_midnight,1.7393356207228055,519.832399999994,6.839899999999921,1.7393356207228055,2.8543035951348212,-387.4480000000014,0.4473684210526316,0.8026315789473685,76,61,0.5573770491803278,8.521842622950723,1.343600882017,30,31,0.8026315789473685,monthly,daily_sharpe,2025-11-01,2026-01-31,2026-02-01,2026-02-28,dollar_monthly_sharpe_objective
a=120s | move=0.25x dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight,120,0.25,1800,3600,63,dollar,continuation,exit_by_midnight,1.7353451171956782,518.9963999999939,6.828899999999919,1.7353451171956782,2.8415332904913324,-387.4480000000014,0.4605263157894737,0.8289473684210527,76,63,0.5555555555555556,8.238038095237998,1.3398165632586942,31,32,0.8289473684210527,monthly,daily_sharpe,2025-11-01,2026-01-31,2026-02-01,2026-02-28,dollar_monthly_sharpe_objective
a=120s | move=0.4x dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,120,0.4,1800,21600,63,dollar,reversal,exit_by_midnight,1.3379489935156001,336.5588000000008,4.428405263157906,1.3379489935156001,2.074578561545382,-254.7940000000001,0.3026315789473684,0.5131578947368421,76,39,0.5897435897435898,8.629712820512841,1.3206184215640469,17,22,0.5131578947368421,monthly,daily_sharpe,2025-11-01,2026-01-31,2026-02-01,2026-02-28,dollar_monthly_sharpe_objective
a=120s | move=0.4x dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight,120,0.4,1800,3600,63,dollar,reversal,exit_by_midnight,1.030398242778058,269.78719999999976,3.5498315789473653,1.030398242778058,1.6044260356701154,-254.79399999999998,0.3684210526315789,0.6710526315789473,76,51,0.5490196078431373,5.289945098039209,1.2149448749388507,26,25,0.6710526315789473,monthly,daily_sharpe,2025-11-01,2026-01-31,2026-02-01,2026-02-28,dollar_monthly_sharpe_objective
a=120s | move=0.55x dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight,120,0.55,1800,3600,63,dollar,reversal,exit_by_midnight,0.84507315907507,173.81999999999996,2.287105263157894,0.84507315907507,1.2891536896930216,-359.7819999999997,0.17105263157894737,0.39473684210526316,76,30,0.43333333333333335,5.7940000000000005,1.2372864326547177,13,17,0.39473684210526316,monthly,daily_sharpe,2025-11-01,2026-01-31,2026-02-01,2026-02-28,dollar_monthly_sharpe_objective
a=120s | move=0.55x dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,120,0.55,1800,21600,63,dollar,reversal,exit_by_midnight,0.7411536746728231,146.88600000000017,1.9327105263157918,0.7411536746728231,1.0888068407935245,-408.63959999999963,0.11842105263157894,0.2894736842105263,76,22,0.4090909090909091,6.676636363636368,1.2318226755233772,7,15,0.2894736842105263,monthly,daily_sharpe,2025-11-01,2026-01-31,2026-02-01,2026-02-28,dollar_monthly_sharpe_objective
a=120s | move=1x dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight,120,1.0,1800,3600,63,dollar,reversal,exit_by_midnight,0.4939333476343008,28.137999999999664,0.37023684210525876,0.4939333476343008,0.5631305615143737,-63.19199999999983,0.02631578947368421,0.06578947368421052,76,5,0.4,5.627599999999933,1.3285460744476967,2,3,0.06578947368421052,monthly,daily_sharpe,2025-11-01,2026-01-31,2026-02-01,2026-02-28,dollar_monthly_sharpe_objective
a=120s | move=0.75x dollar sigma (63D)/1800s | hold=21600s | continuation | exit_by_midnight,120,0.75,1800,21600,63,dollar,continuation,exit_by_midnight,0.10208339243620929,10.575200000000933,0.1391473684210649,0.10208339243620929,0.06414061368912836,-173.99120000000008,0.05263157894736842,0.10526315789473684,76,8,0.5,1.3219000000001202,1.0474102606864961,5,3,0.10526315789473684,monthly,daily_sharpe,2025-11-01,2026-01-31,2026-02-01,2026-02-28,dollar_monthly_sharpe_objective
a=120s | move=0.75x dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight,120,0.75,1800,3600,63,dollar,reversal,exit_by_midnight,-0.2699332723357927,-31.36120000000112,-0.41264736842106736,-0.2699332723357927,-0.1737462500853375,-185.29760000000147,0.07894736842105263,0.17105263157894737,76,13,0.46153846153846156,-2.412400000000085,0.9055268304379881,3,10,0.17105263157894737,monthly,daily_sharpe,2025-11-01,2026-01-31,2026-02-01,2026-02-28,dollar_monthly_sharpe_objective
a=120s | move=0.75x dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight,120,0.75,1800,3600,63,dollar,continuation,exit_by_midnight,-0.304382319937757,-35.36119999999889,-0.4652789473684064,-0.304382319937757,-0.236598782688225,-164.06360000000035,0.09210526315789473,0.17105263157894737,76,13,0.5384615384615384,-2.720092307692222,0.8932982983828729,10,3,0.17105263157894737,monthly,daily_sharpe,2025-11-01,2026-01-31,2026-02-01,2026-02-28,dollar_monthly_sharpe_objective
a=120s | move=0.75x dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,120,0.75,1800,21600,63,dollar,reversal,exit_by_midnight,-0.49369765813971556,-51.42480000000094,-0.6766421052631703,-0.49369765813971556,-0.2506472645258466,-205.43360000000098,0.05263157894736842,0.10526315789473684,76,8,0.5,-6.428100000000114,0.7978327428493192,3,5,0.10526315789473684,monthly,daily_sharpe,2025-11-01,2026-01-31,2026-02-01,2026-02-28,dollar_monthly_sharpe_objective
a=120s | move=1x dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight,120,1.0,1800,3600,63,dollar,continuation,exit_by_midnight,-0.9259181634097227,-53.861999999999654,-0.7087105263157849,-0.9259181634097227,-0.2874652533306468,-89.78279999999903,0.039473684210526314,0.06578947368421052,76,5,0.6,-10.77239999999993,0.5663913442496206,3,2,0.06578947368421052,monthly,daily_sharpe,2025-11-01,2026-01-31,2026-02-01,2026-02-28,dollar_monthly_sharpe_objective
a=120s | move=0.55x dollar sigma (63D)/1800s | hold=21600s | continuation | exit_by_midnight,120,0.55,1800,21600,63,dollar,continuation,exit_by_midnight,-1.301708741605023,-259.11400000000003,-3.409394736842106,-1.301708741605023,-1.065075578388839,-610.4743999999998,0.17105263157894737,0.2894736842105263,76,22,0.5909090909090909,-11.777909090909098,0.6861128110900964,15,7,0.2894736842105263,monthly,daily_sharpe,2025-11-01,2026-01-31,2026-02-01,2026-02-28,dollar_monthly_sharpe_objective
a=120s | move=0.55x dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight,120,0.55,1800,3600,63,dollar,continuation,exit_by_midnight,-1.5789606902713087,-326.18000000000006,-4.291842105263159,-1.5789606902713087,-1.2917762762672418,-618.3979999999998,0.21052631578947367,0.39473684210526316,76,30,0.5333333333333333,-10.872666666666666,0.6651279265117079,17,13,0.39473684210526316,monthly,daily_sharpe,2025-11-01,2026-01-31,2026-02-01,2026-02-28,dollar_monthly_sharpe_objective
a=120s | move=0.4x dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight,120,0.4,1800,3600,63,dollar,continuation,exit_by_midnight,-2.005259556767921,-526.2127999999998,-6.923852631578945,-2.005259556767921,-2.6114138065717065,-805.4071999999998,0.2894736842105263,0.6710526315789473,76,51,0.43137254901960786,-10.317898039215683,0.6846181803187351,25,26,0.6710526315789473,monthly,daily_sharpe,2025-11-01,2026-01-31,2026-02-01,2026-02-28,dollar_monthly_sharpe_objective
a=120s | move=0.4x dollar sigma (63D)/1800s | hold=21600s | continuation | exit_by_midnight,120,0.4,1800,21600,63,dollar,continuation,exit_by_midnight,-2.1113179928284813,-533.4412000000009,-7.018963157894748,-2.1113179928284813,-2.6516088458299714,-756.647200000001,0.21052631578947367,0.5131578947368421,76,39,0.41025641025641024,-13.67797948717951,0.6447807039857391,22,17,0.5131578947368421,monthly,daily_sharpe,2025-11-01,2026-01-31,2026-02-01,2026-02-28,dollar_monthly_sharpe_objective
a=120s | move=0.25x dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,120,0.25,1800,21600,63,dollar,reversal,exit_by_midnight,-2.7577158144997598,-826.1675999999941,-10.870626315789396,-2.7577158144997598,-4.189031155827025,-1049.4483999999961,0.32894736842105265,0.8026315789473685,76,61,0.4098360655737705,-13.543731147540885,0.6258564609179946,31,30,0.8026315789473685,monthly,daily_sharpe,2025-11-01,2026-01-31,2026-02-01,2026-02-28,dollar_monthly_sharpe_objective
a=120s | move=0.25x dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight,120,0.25,1800,3600,63,dollar,reversal,exit_by_midnight,-2.7860738199899213,-835.003599999994,-10.986889473684132,-2.7860738199899213,-4.230621358786871,-1058.284399999996,0.34210526315789475,0.8289473684210527,76,63,0.4126984126984127,-13.254025396825302,0.6249879637374376,32,31,0.8289473684210527,monthly,daily_sharpe,2025-11-01,2026-01-31,2026-02-01,2026-02-28,dollar_monthly_sharpe_objective
a=120s | move=1x dollar sigma (63D)/1800s | hold=21600s | continuation | exit_by_midnight,120,1.0,1800,21600,63,dollar,continuation,exit_by_midnight,-inf,52.94879999999912,0.6966947368420936,2.4532620155703375,0.0,0.0,0.02631578947368421,0.02631578947368421,76,2,1.0,26.47439999999956,inf,1,1,0.02631578947368421,monthly,daily_sharpe,2025-11-01,2026-01-31,2026-02-01,2026-02-28,dollar_monthly_sharpe_objective
a=120s | move=1x dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,120,1.0,1800,21600,63,dollar,reversal,exit_by_midnight,-inf,-63.05119999999912,-0.8296210526315674,-2.488816497925096,-1.026326179179765,-63.05119999999912,0.0,0.02631578947368421,76,2,0.0,-31.52559999999956,0.0,1,1,0.02631578947368421,monthly,daily_sharpe,2025-11-01,2026-01-31,2026-02-01,2026-02-28,dollar_monthly_sharpe_objective
a=120s | move=0.75x dollar sigma (63D)/1800s | hold=21600s | continuation | exit_by_midnight,120,0.75,1800,21600,63,dollar,continuation,exit_by_midnight,1.6769562685428818,157.47240000000235,2.0996320000000313,1.6769562685428818,1.83694608983576,-49.466799999999886,0.06666666666666667,0.12,75,9,0.5555555555555556,17.496933333333597,2.0916449223721805,4,5,0.12,monthly,daily_sharpe,2025-12-01,2026-02-28,2026-03-01,2026-03-26,dollar_monthly_sharpe_objective
a=120s | move=0.55x dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight,120,0.55,1800,3600,63,dollar,reversal,exit_by_midnight,1.2090620372154843,305.9108000000001,4.078810666666668,1.2090620372154843,1.9928842747896873,-479.3428000000003,0.22666666666666666,0.49333333333333335,75,37,0.4594594594594595,8.267859459459466,1.3388231301588664,19,18,0.49333333333333335,monthly,daily_sharpe,2025-12-01,2026-02-28,2026-03-01,2026-03-26,dollar_monthly_sharpe_objective
a=120s | move=0.4x dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight,120,0.4,1800,3600,63,dollar,reversal,exit_by_midnight,1.0645093950340474,342.056399999999,4.560751999999987,1.0645093950340474,1.9550691170517385,-355.332799999998,0.4,0.7466666666666667,75,56,0.5357142857142857,6.10814999999998,1.2062799599376277,25,31,0.7466666666666667,monthly,daily_sharpe,2025-12-01,2026-02-28,2026-03-01,2026-03-26,dollar_monthly_sharpe_objective
a=120s | move=0.4x dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,120,0.4,1800,21600,63,dollar,reversal,exit_by_midnight,0.9355846965221443,296.59799999999854,3.9546399999999804,0.9355846965221443,1.8329718666440802,-355.33279999999786,0.3466666666666667,0.64,75,48,0.5416666666666666,6.179124999999968,1.1881419292403943,19,29,0.64,monthly,daily_sharpe,2025-12-01,2026-02-28,2026-03-01,2026-03-26,dollar_monthly_sharpe_objective
a=120s | move=0.55x dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,120,0.55,1800,21600,63,dollar,reversal,exit_by_midnight,0.8409388860004688,208.15519999999918,2.775402666666656,0.8409388860004688,1.4360429275286462,-499.4271999999997,0.16,0.36,75,27,0.4444444444444444,7.709451851851825,1.250610407410223,11,16,0.36,monthly,daily_sharpe,2025-12-01,2026-02-28,2026-03-01,2026-03-26,dollar_monthly_sharpe_objective
a=120s | move=0.75x dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight,120,0.75,1800,3600,63,dollar,continuation,exit_by_midnight,0.709674324781047,110.66840000000067,1.4755786666666757,0.709674324781047,0.5186402019045977,-185.03560000000243,0.14666666666666667,0.25333333333333335,75,19,0.5789473684210527,5.824652631578982,1.2679121481408302,12,7,0.25333333333333335,monthly,daily_sharpe,2025-12-01,2026-02-28,2026-03-01,2026-03-26,dollar_monthly_sharpe_objective
a=120s | move=0.25x dollar sigma (63D)/1800s | hold=21600s | continuation | exit_by_midnight,120,0.25,1800,21600,63,dollar,continuation,exit_by_midnight,0.39461588366872036,137.8575999999981,1.8381013333333078,0.39461588366872036,0.58161903165902,-508.7759999999988,0.4266666666666667,0.8133333333333334,75,61,0.5245901639344263,2.259960655737674,1.0673570633411704,31,30,0.8133333333333334,monthly,daily_sharpe,2025-12-01,2026-02-28,2026-03-01,2026-03-26,dollar_monthly_sharpe_objective
a=120s | move=0.25x dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight,120,0.25,1800,3600,63,dollar,continuation,exit_by_midnight,0.39203213501317363,137.021599999998,1.8269546666666399,0.39203213501317363,0.5759854890167339,-508.7759999999988,0.44,0.84,75,63,0.5238095238095238,2.1749460317460017,1.0664812342871857,32,31,0.84,monthly,daily_sharpe,2025-12-01,2026-02-28,2026-03-01,2026-03-26,dollar_monthly_sharpe_objective
a=120s | move=1x dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight,120,1.0,1800,3600,63,dollar,reversal,exit_by_midnight,0.3701631145958493,40.70000000000117,0.5426666666666823,0.3701631145958493,0.2052641544950521,-140.5059999999994,0.05333333333333334,0.10666666666666667,75,8,0.5,5.087500000000148,1.1998055945566481,3,5,0.10666666666666667,monthly,daily_sharpe,2025-12-01,2026-02-28,2026-03-01,2026-03-26,dollar_monthly_sharpe_objective
a=120s | move=1x dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight,120,1.0,1800,3600,63,dollar,continuation,exit_by_midnight,-0.7525733059146765,-83.30000000000116,-1.1106666666666822,-0.7525733059146765,-0.31274421378141704,-231.16680000000036,0.05333333333333334,0.10666666666666667,75,8,0.5,-10.412500000000144,0.6863728435779786,5,3,0.10666666666666667,monthly,daily_sharpe,2025-12-01,2026-02-28,2026-03-01,2026-03-26,dollar_monthly_sharpe_objective
a=120s | move=0.25x dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,120,0.25,1800,21600,63,dollar,reversal,exit_by_midnight,-1.2933355388878216,-452.14239999999825,-6.02856533333331,-1.2933355388878216,-2.445745603910491,-874.5483999999974,0.36,0.8133333333333334,75,61,0.4426229508196721,-7.4121704918032485,0.8079551850805413,30,31,0.8133333333333334,monthly,daily_sharpe,2025-12-01,2026-02-28,2026-03-01,2026-03-26,dollar_monthly_sharpe_objective
a=120s | move=0.25x dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight,120,0.25,1800,3600,63,dollar,reversal,exit_by_midnight,-1.318081807615768,-460.97839999999815,-6.146378666666642,-1.318081807615768,-2.47049988650755,-883.3843999999972,0.37333333333333335,0.84,75,63,0.4444444444444444,-7.317117460317431,0.8057244272900776,31,32,0.84,monthly,daily_sharpe,2025-12-01,2026-02-28,2026-03-01,2026-03-26,dollar_monthly_sharpe_objective
a=120s | move=0.75x dollar sigma (63D)/1800s | hold=3600s | reversal | exit_by_midnight,120,0.75,1800,3600,63,dollar,reversal,exit_by_midnight,-1.3436729528682905,-211.33160000000063,-2.817754666666675,-1.3436729528682905,-0.9922195235269324,-239.37240000000043,0.10666666666666667,0.25333333333333335,75,19,0.42105263157894735,-11.12271578947372,0.6370459373085012,7,12,0.25333333333333335,monthly,daily_sharpe,2025-12-01,2026-02-28,2026-03-01,2026-03-26,dollar_monthly_sharpe_objective
a=120s | move=0.55x dollar sigma (63D)/1800s | hold=21600s | continuation | exit_by_midnight,120,0.55,1800,21600,63,dollar,continuation,exit_by_midnight,-1.407679561101094,-349.8447999999991,-4.6645973333333215,-1.407679561101094,-1.0513791641053911,-437.6952000000001,0.2,0.36,75,27,0.5555555555555556,-12.957214814814783,0.6823208493605465,16,11,0.36,monthly,daily_sharpe,2025-12-01,2026-02-28,2026-03-01,2026-03-26,dollar_monthly_sharpe_objective
a=120s | move=0.4x dollar sigma (63D)/1800s | hold=21600s | continuation | exit_by_midnight,120,0.4,1800,21600,63,dollar,continuation,exit_by_midnight,-1.7237831570569784,-547.4019999999986,-7.298693333333314,-1.7237831570569784,-2.3280598176661376,-647.7892000000013,0.29333333333333333,0.64,75,48,0.4583333333333333,-11.4042083333333,0.7272458931573157,29,19,0.64,monthly,daily_sharpe,2025-12-01,2026-02-28,2026-03-01,2026-03-26,dollar_monthly_sharpe_objective
a=120s | move=0.4x dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight,120,0.4,1800,3600,63,dollar,continuation,exit_by_midnight,-1.9642349860918025,-631.943599999999,-8.425914666666653,-1.9642349860918025,-2.6723476470685132,-702.8368000000021,0.3333333333333333,0.7466666666666667,75,56,0.44642857142857145,-11.284707142857128,0.7070479067631993,31,25,0.7466666666666667,monthly,daily_sharpe,2025-12-01,2026-02-28,2026-03-01,2026-03-26,dollar_monthly_sharpe_objective
a=120s | move=0.55x dollar sigma (63D)/1800s | hold=3600s | continuation | exit_by_midnight,120,0.55,1800,3600,63,dollar,continuation,exit_by_midnight,-1.9677909230016168,-500.08920000000006,-6.6678560000000004,-1.9677909230016168,-1.6283727031901054,-492.9948000000005,0.25333333333333335,0.49333333333333335,75,37,0.5135135135135135,-13.515924324324326,0.6152042316291253,18,19,0.49333333333333335,monthly,daily_sharpe,2025-12-01,2026-02-28,2026-03-01,2026-03-26,dollar_monthly_sharpe_objective
a=120s | move=0.75x dollar sigma (63D)/1800s | hold=21600s | reversal | exit_by_midnight,120,0.75,1800,21600,63,dollar,reversal,exit_by_midnight,-2.115225596223526,-204.52760000000237,-2.727034666666698,-2.115225596223526,-1.202310916079352,-249.06080000000222,0.05333333333333334,0.12,75,9,0.4444444444444444,-22.72528888888915,0.37696298715223847,5,4,0.12,monthly,daily_sharpe,2025-12-01,2026-02-28,2026-03-01,2026-03-26,dollar_monthly_sharpe_objective
a=120s | move=1x dollar sigma (63D)/1800s | hold=21600s | continuation | exit_by_midnight,120,1.0,1800,21600,63,dollar,continuation,exit_by_midnight,-inf,57.73599999999954,0.7698133333333272,2.5439257715761276,0.0,0.0,0.02666666666666667,0.02666666666666667,75,2,1.0,28.86799999999977,inf,1,1,0.02666666666666667,monthly,daily_sharpe,2025-12-01,2026-02-28,2026-03-01,2026-03-26,dollar_monthly_sharpe_objective
